Fördernehmer,ID,Type,Ressourcenadresse,KontextadresseTitel,Language,Date,Creator,Contributor
LAS Salzburg,o:szd.1213,Letter,https://gams.uni-graz.at/o:szd.1213,https://gams.uni-graz.at/o:szd.1213/DC,"Brief an Anna Meingast vom 12. Oktober 1934, SZ-SAM/B7.43",de,12.10.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1214,Letter,https://gams.uni-graz.at/o:szd.1214,https://gams.uni-graz.at/o:szd.1214/DC,"Brief an Anna Meingast vom 22. Oktober 1934, SZ-SAM/B7.44",de,22.10.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1215,Letter,https://gams.uni-graz.at/o:szd.1215,https://gams.uni-graz.at/o:szd.1215/DC,"Brief an Anna Meingast vom 5. November 1934, SZ-SAM/B7.45",de,5.11.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1216,Letter,https://gams.uni-graz.at/o:szd.1216,https://gams.uni-graz.at/o:szd.1216/DC,"Brief an Anna Meingast vom 7. November 1934, SZ-SAM/B7.46",de,7.11.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1217,Letter,https://gams.uni-graz.at/o:szd.1217,https://gams.uni-graz.at/o:szd.1217/DC,"Brief an Anna Meingast vom 8. November 1934, SZ-SAM/B7.47",de,8.11.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1218,Letter,https://gams.uni-graz.at/o:szd.1218,https://gams.uni-graz.at/o:szd.1218/DC,"Brief an Anna Meingast vom 22. November 1934, SZ-SAM/B7.48",de,22.11.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1219,Letter,https://gams.uni-graz.at/o:szd.1219,https://gams.uni-graz.at/o:szd.1219/DC,"Brief an Anna Meingast vom 9. Dezember 1934, SZ-SAM/B7.49",de,9.12.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1220,Letter,https://gams.uni-graz.at/o:szd.1220,https://gams.uni-graz.at/o:szd.1220/DC,"Brief an Anna Meingast vom 20. Dezember 1934, SZ-SAM/B7.50",de,20.12.1934,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1221,Letter,https://gams.uni-graz.at/o:szd.1221,https://gams.uni-graz.at/o:szd.1221/DC,"Brief an Anna Meingast vom 2. Januar 1935, SZ-SAM/B7.51",de,2.1.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1222,Letter,https://gams.uni-graz.at/o:szd.1222,https://gams.uni-graz.at/o:szd.1222/DC,"Brief an Anna Meingast vom 4. Januar 1935, SZ-SAM/B7.52",de,4.1.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1223,Letter,https://gams.uni-graz.at/o:szd.1223,https://gams.uni-graz.at/o:szd.1223/DC,"Brief an Anna Meingast vom 5. Januar 1935, SZ-SAM/B7.53",de,5.1.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1224,Letter,https://gams.uni-graz.at/o:szd.1224,https://gams.uni-graz.at/o:szd.1224/DC,"Postkarte an Anna Meingast vom 25. Februar 1935, SZ-SAM/B7.54",de,25.2.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1225,Letter,https://gams.uni-graz.at/o:szd.1225,https://gams.uni-graz.at/o:szd.1225/DC,"Postkarte an Anna Meingast vom 1. März 1935, SZ-SAM/B7.55",de,1.3.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1226,Letter,https://gams.uni-graz.at/o:szd.1226,https://gams.uni-graz.at/o:szd.1226/DC,"Brief an Anna Meingast vom 23. März 1935, SZ-SAM/B7.56",de,23.3.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1227,Letter,https://gams.uni-graz.at/o:szd.1227,https://gams.uni-graz.at/o:szd.1227/DC,"Postkarte an Anna Meingast vom 2. April 1935, SZ-SAM/B7.57",de,2.4.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1228,Letter,https://gams.uni-graz.at/o:szd.1228,https://gams.uni-graz.at/o:szd.1228/DC,"Postkarte an Anna Meingast vom 14. April 1935, SZ-SAM/B7.58",de,14.4.1935,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1229,Letter,https://gams.uni-graz.at/o:szd.1229,https://gams.uni-graz.at/o:szd.1229/DC,"Postkarte an Anna Meingast vom 23. Januar 1931, SZ-SAM/B7.9",de,23.1.1931,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1230,Letter,https://gams.uni-graz.at/o:szd.1230,https://gams.uni-graz.at/o:szd.1230/DC,"Brief an Victor Fleischer vom 3. Januar 1912, SZ-LAS/B3.46",de,3.1.1912,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1231,Letter,https://gams.uni-graz.at/o:szd.1231,https://gams.uni-graz.at/o:szd.1231/DC,"Brief an Max Fleischer vom 23. Januar 1912, SZ-LAS/B3.47",de,23.1.1912,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1232,Letter,https://gams.uni-graz.at/o:szd.1232,https://gams.uni-graz.at/o:szd.1232/DC,"Brief an Victor Fleischer vom 25. Dezember 1912, SZ-LAS/B3.48",de,25.12.1912,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1233,Letter,https://gams.uni-graz.at/o:szd.1233,https://gams.uni-graz.at/o:szd.1233/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.49",de,19.2.1913,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1234,Letter,https://gams.uni-graz.at/o:szd.1234,https://gams.uni-graz.at/o:szd.1234/DC,"Ansichtspostkarte an Victor Fleischer vom 5. November 1913, SZ-LAS/B3.50",de,5.11.1913,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1235,Letter,https://gams.uni-graz.at/o:szd.1235,https://gams.uni-graz.at/o:szd.1235/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.51",de,27.12.1913,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1236,Letter,https://gams.uni-graz.at/o:szd.1236,https://gams.uni-graz.at/o:szd.1236/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.52",de,31.3.1914,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1237,Letter,https://gams.uni-graz.at/o:szd.1237,https://gams.uni-graz.at/o:szd.1237/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.53",de,10.5.1914,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1238,Letter,https://gams.uni-graz.at/o:szd.1238,https://gams.uni-graz.at/o:szd.1238/DC,"Brief an Victor Fleischer vom 10. Juli 1914, SZ-LAS/B3.54",de,10.7.1914,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1239,Letter,https://gams.uni-graz.at/o:szd.1239,https://gams.uni-graz.at/o:szd.1239/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.55",de,9.8.1914,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1240,Letter,https://gams.uni-graz.at/o:szd.1240,https://gams.uni-graz.at/o:szd.1240/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.56",de,21.8.1914,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1241,Letter,https://gams.uni-graz.at/o:szd.1241,https://gams.uni-graz.at/o:szd.1241/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.57",de,26.12.1914,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1242,Letter,https://gams.uni-graz.at/o:szd.1242,https://gams.uni-graz.at/o:szd.1242/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.58",de,29.12.1914,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1243,Letter,https://gams.uni-graz.at/o:szd.1243,https://gams.uni-graz.at/o:szd.1243/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.59",de,15.3.1915,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1244,Letter,https://gams.uni-graz.at/o:szd.1244,https://gams.uni-graz.at/o:szd.1244/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.60",de,3.8.1915,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1245,Letter,https://gams.uni-graz.at/o:szd.1245,https://gams.uni-graz.at/o:szd.1245/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.61",de,17.3.1916,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1246,Letter,https://gams.uni-graz.at/o:szd.1246,https://gams.uni-graz.at/o:szd.1246/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.62",de,15.10.1916,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1247,Letter,https://gams.uni-graz.at/o:szd.1247,https://gams.uni-graz.at/o:szd.1247/DC,"Brief an Victor Fleischer vom 1. November 1916, SZ-LAS/B3.63",de,1.11.1916,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1248,Letter,https://gams.uni-graz.at/o:szd.1248,https://gams.uni-graz.at/o:szd.1248/DC,"Brief an Victor Fleischer vom 7. Januar 1918, SZ-LAS/B3.64",de,7.1.1918,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1249,Letter,https://gams.uni-graz.at/o:szd.1249,https://gams.uni-graz.at/o:szd.1249/DC,"Postkarte an Victor Fleischer vom 18. Februar 1918, SZ-LAS/B3.65",de,18.2.1918,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1250,Letter,https://gams.uni-graz.at/o:szd.1250,https://gams.uni-graz.at/o:szd.1250/DC,"Friderike von Winternitz an Victor Fleischer, SZ-LAS/B3.66",de,9.4.1918,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1251,Letter,https://gams.uni-graz.at/o:szd.1251,https://gams.uni-graz.at/o:szd.1251/DC,"Brief an Max Fleischer vom 11. Februar 1927, SZ-LAS/B3.67",de,11.2.1927,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1252,Letter,https://gams.uni-graz.at/o:szd.1252,https://gams.uni-graz.at/o:szd.1252/DC,"Brief an Max Fleischer vom 3. Juni 1927, SZ-LAS/B3.68",de,3.6.1927,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1253,Letter,https://gams.uni-graz.at/o:szd.1253,https://gams.uni-graz.at/o:szd.1253/DC,"Brief an Max Fleischer vom 2. November 1927, SZ-LAS/B3.69",de,2.11.1927,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1254,Letter,https://gams.uni-graz.at/o:szd.1254,https://gams.uni-graz.at/o:szd.1254/DC,"Brief an Max Fleischer vom 19. Dezember 1927, SZ-LAS/B3.70",de,19.12.1927,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1255,Letter,https://gams.uni-graz.at/o:szd.1255,https://gams.uni-graz.at/o:szd.1255/DC,"Brief an Max Fleischer vom 27. Dezember 1927, SZ-LAS/B3.71",de,27.12.1927,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1256,Letter,https://gams.uni-graz.at/o:szd.1256,https://gams.uni-graz.at/o:szd.1256/DC,"Brief an Max Fleischer vom 31. Dezember 1927, SZ-LAS/B3.72",de,31.12.1927,"Zweig, Stefan","Fleischer, Max"
LAS Salzburg,o:szd.1257,Letter,https://gams.uni-graz.at/o:szd.1257,https://gams.uni-graz.at/o:szd.1257/DC,"Friderike Zweig an Victor Fleischer, o. D., SZ-LAS/B3.73",de,,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1258,Letter,https://gams.uni-graz.at/o:szd.1258,https://gams.uni-graz.at/o:szd.1258/DC,"Friderike Zweig an Victor Fleischer, o. D., SZ-LAS/B3.74",de,,"Zweig, Friderike","Fleischer, Victor"
LAS Salzburg,o:szd.1259,Letter,https://gams.uni-graz.at/o:szd.1259,https://gams.uni-graz.at/o:szd.1259/DC,"Karte an Max Fleischer, o. D., SZ-LAS/B3.75",de,,"Zweig, Friderike","Fleischer, Max"
LAS Salzburg,o:szd.1260,Letter,https://gams.uni-graz.at/o:szd.1260,https://gams.uni-graz.at/o:szd.1260/DC,"Brief an Victor Fleischer, o. D., SZ-LAS/B3.76",de,,"Zweig, Stefan","Fleischer, Victor"
LAS Salzburg,o:szd.1261,Letter,https://gams.uni-graz.at/o:szd.1261,https://gams.uni-graz.at/o:szd.1261/DC,"Brief an Stefan Zweig vom 16. Oktober 1931, SZ-SAM/B1",de,16.10.1931,"Gans, Helmut",
LAS Salzburg,o:szd.1262,Letter,https://gams.uni-graz.at/o:szd.1262,https://gams.uni-graz.at/o:szd.1262/DC,"Brief an Stefan Zweig vom 19. August 1931, SZ-SAM/B2",de,19.8.1931,"Hasenstab, Irene",
LAS Salzburg,o:szd.1263,Letter,https://gams.uni-graz.at/o:szd.1263,https://gams.uni-graz.at/o:szd.1263/DC,"Brief an Stefan Zweig vom 7. September 1930, SZ-SAM/B3",de,7.9.1930,"Clemens, Cyril",
LAS Salzburg,o:szd.1264,Letter,https://gams.uni-graz.at/o:szd.1264,https://gams.uni-graz.at/o:szd.1264/DC,"Brief an Stefan Zweig vom 10. Februar 1937, SZ-SAM/B4.1",de,10.2.1937,"Meingast, Anna",
LAS Salzburg,o:szd.1265,Letter,https://gams.uni-graz.at/o:szd.1265,https://gams.uni-graz.at/o:szd.1265/DC,"Brief an Stefan Zweig vom 18. Dezember 1937, SZ-SAM/B4.2",de,18.12.1937,"Meingast, Anna",
LAS Salzburg,o:szd.1266,Letter,https://gams.uni-graz.at/o:szd.1266,https://gams.uni-graz.at/o:szd.1266/DC,"Brief an Stefan Zweig vom 26. Februar 1938, SZ-SAM/B4.3",de,26.2.1938,"Meingast, Anna",
LAS Salzburg,o:szd.1267,Letter,https://gams.uni-graz.at/o:szd.1267,https://gams.uni-graz.at/o:szd.1267/DC,"Brief an Stefan Zweig vom 8. März 1938, SZ-SAM/B4.4",de,8.3.1938,"Meingast, Anna",
LAS Salzburg,o:szd.1268,Letter,https://gams.uni-graz.at/o:szd.1268,https://gams.uni-graz.at/o:szd.1268/DC,"Brief an Stefan Zweig vom 17. September 1935, SZ-SAM/B5.1",de,17.9.1935,"Rolland, Romain",
LAS Salzburg,o:szd.1269,Letter,https://gams.uni-graz.at/o:szd.1269,https://gams.uni-graz.at/o:szd.1269/DC,"Brief an Stefan Zweig vom 12. November 1935, SZ-SAM/B5.2",de,12.11.1935,"Rolland, Romain",
LAS Salzburg,o:szd.1270,Letter,https://gams.uni-graz.at/o:szd.1270,https://gams.uni-graz.at/o:szd.1270/DC,"Brief an Stefan Zweig vom 9. Dezember 1935, SZ-SAM/B5.3",de,9.12.1935,"Rolland, Romain",
LAS Salzburg,o:szd.1271,Letter,https://gams.uni-graz.at/o:szd.1271,https://gams.uni-graz.at/o:szd.1271/DC,"Kuvert an Stefan Zweig vom 20. September 1923, SZ-SAM/B6",de,20.9.1923,Unbekannt,
LAS Salzburg,o:szd.1272,Letter,https://gams.uni-graz.at/o:szd.1272,https://gams.uni-graz.at/o:szd.1272/DC,"Brief an Anna Meingast von [1919], SZ-SAM/B7.1",de,1919,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1273,Letter,https://gams.uni-graz.at/o:szd.1273,https://gams.uni-graz.at/o:szd.1273/DC,"Brief an Anna Meingast, o. D., SZ-SAM/B7.2",de,,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1274,Letter,https://gams.uni-graz.at/o:szd.1274,https://gams.uni-graz.at/o:szd.1274/DC,"Brief an Anna Meingast, o. D., SZ-SAM/B7.3",de,,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1275,Letter,https://gams.uni-graz.at/o:szd.1275,https://gams.uni-graz.at/o:szd.1275/DC,"Postkarte an Anna Meingast vom 28. November 1924, SZ-SAM/B7.4",de,28.11.1924,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1277,Letter,https://gams.uni-graz.at/o:szd.1277,https://gams.uni-graz.at/o:szd.1277/DC,"Postkarte an Anna Meingast vom 2. August 1928, SZ-SAM/B7.6",de,2.8.1928,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1278,Letter,https://gams.uni-graz.at/o:szd.1278,https://gams.uni-graz.at/o:szd.1278/DC,"Postkarte an Anna Meingast vom 14. August 1928, SZ-SAM/B7.7",de,14.8.1928,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1279,Letter,https://gams.uni-graz.at/o:szd.1279,https://gams.uni-graz.at/o:szd.1279/DC,"Postkarte an Anna Meingast vom 18. Januar 1931, SZ-SAM/B7.8",de,18.1.1931,"Zweig, Stefan","Meingast, Anna"
LAS Salzburg,o:szd.1290,Letter,https://gams.uni-graz.at/o:szd.1290,https://gams.uni-graz.at/o:szd.1290/DC,"Brief an Maria Kaemmerer vom 28. September 1926, SZ-SHB/B4.1",de,28.9.1926,"Zweig, Stefan","Kaemmerer, Maria"
LAS Salzburg,o:szd.1291,Letter,https://gams.uni-graz.at/o:szd.1291,https://gams.uni-graz.at/o:szd.1291/DC,"Ansichtspostkarte an Maria Kaemmerer vom 24. Februar 1927, SZ-SHB/B4.2",de,24.2.1927,"Zweig, Stefan","Kaemmerer, Maria"
LAS Salzburg,o:szd.1292,Letter,https://gams.uni-graz.at/o:szd.1292,https://gams.uni-graz.at/o:szd.1292/DC,"Ansichtspostkarte an Maria Kaemmerer vom 2. August 1927, SZ-SHB/B4.3",de,2.8.1927,"Zweig, Stefan","Kaemmerer, Maria"
LAS Salzburg,o:szd.1293,Letter,https://gams.uni-graz.at/o:szd.1293,https://gams.uni-graz.at/o:szd.1293/DC,"Brief an ? Jeanrenaud vom 13. Dezember 1912, SZ-SHB/B5.1",de,13.12.1912,"Zweig, Stefan",Jeanrenaud
LAS Salzburg,o:szd.1294,Letter,https://gams.uni-graz.at/o:szd.1294,https://gams.uni-graz.at/o:szd.1294/DC,"Brief an ? Jeanrenaud ohne Datum, SZ-SHB/B5.2",de,,"Zweig, Stefan",Jeanrenaud
LAS Salzburg,o:szd.1295,Letter,https://gams.uni-graz.at/o:szd.1295,https://gams.uni-graz.at/o:szd.1295/DC,"Brief an ? Jeanrenaud ohne Datum, SZ-SHB/B5.3",de,,"Zweig, Stefan",Jeanrenaud
LAS Salzburg,o:szd.1296,Letter,https://gams.uni-graz.at/o:szd.1296,https://gams.uni-graz.at/o:szd.1296/DC,"Ansichtspostkarte an Rudolf Möller ohne Datum, SZ-SHB/B6.1",de,,"Zweig, Stefan","Möller, Rudolf"
LAS Salzburg,o:szd.1297,Letter,https://gams.uni-graz.at/o:szd.1297,https://gams.uni-graz.at/o:szd.1297/DC,"Ansichtspostkarte an Rudolf Möller vom 28. November 1930, SZ-SHB/B6.2",de,28.11.1930,"Zweig, Stefan",Rudolf Möller
LAS Salzburg,o:szd.1298,Letter,https://gams.uni-graz.at/o:szd.1298,https://gams.uni-graz.at/o:szd.1298/DC,"Ansichtspostkarte an Friedrich von Oppeln-Bronikowski ohne Datum, SZ-SHB/B7",de,,"Zweig, Stefan","Oppeln-Bronikowski, Friedrich von"
LAS Salzburg,o:szd.1299,Letter,https://gams.uni-graz.at/o:szd.1299,https://gams.uni-graz.at/o:szd.1299/DC,"Brief an unbekannt ohne Datum, SZ-SHB/B8",de,5.6.1917,"Zweig, Stefan",Unbekannt
LAS Salzburg,o:szd.1300,Letter,https://gams.uni-graz.at/o:szd.1300,https://gams.uni-graz.at/o:szd.1300/DC,"Ansichtspostkarte an Alfred Zweig vom 9. August 1936, SZ-SEF/B10",de,9.8.1936,"Zweig, Stefan","Zweig, Alfred"
LAS Salzburg,o:szd.1301,Letter,https://gams.uni-graz.at/o:szd.1301,https://gams.uni-graz.at/o:szd.1301/DC,"Brief an Friderike Zweig vom Oktober 1922, SZ-SEF/B11",de,10.1922,"Zweig, Stefan","Zweig, Friderike"
LAS Salzburg,o:szd.1302,Letter,https://gams.uni-graz.at/o:szd.1302,https://gams.uni-graz.at/o:szd.1302/DC,"Brief an Ida Zweig vom 10. August 1938, SZ-SEF/B12.1",de,10.8.1938,"Zweig, Stefan","Zweig, Ida"
LAS Salzburg,o:szd.1303,Letter,https://gams.uni-graz.at/o:szd.1303,https://gams.uni-graz.at/o:szd.1303/DC,"Ansichtspostkarte an Ida Zweig vom 19. Januar 1935, SZ-SEF/B12.2",de,19.1.1935,"Zweig, Stefan","Zweig, Ida"
LAS Salzburg,o:szd.1305,Letter,https://gams.uni-graz.at/o:szd.1305,https://gams.uni-graz.at/o:szd.1305/DC,"Brief an Adolf Weisse vom Mai 1912, SZ-SEF/B14",de,05.1912,"Zweig, Stefan","Weisse, Adolf"
LAS Salzburg,o:szd.1306,Letter,https://gams.uni-graz.at/o:szd.1306,https://gams.uni-graz.at/o:szd.1306/DC,"Brief an Heinrich Glücksmann vom 11. September 1911, SZ-SEF/B15",de,11.9.1911,"Zweig, Stefan","Glücksmann, Heinrich"
LAS Salzburg,o:szd.1308,Letter,https://gams.uni-graz.at/o:szd.1308,https://gams.uni-graz.at/o:szd.1308/DC,"Ansichtspostkarte an Ami Kaemmerer vom 18. August 1912, SZ-SHB/B2.1",de,18.8.1912,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1309,Letter,https://gams.uni-graz.at/o:szd.1309,https://gams.uni-graz.at/o:szd.1309/DC,"Briefkarte an Ami Kaemmerer vom 28. Juni 1917, SZ-SHB/B2.2",de,28.6.1917,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1310,Letter,https://gams.uni-graz.at/o:szd.1310,https://gams.uni-graz.at/o:szd.1310/DC,"Brief an Ami Kaemmerer vom 5. Mai 1917, SZ-SHB/B2.3",de,5.5.1917,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1311,Letter,https://gams.uni-graz.at/o:szd.1311,https://gams.uni-graz.at/o:szd.1311/DC,"Brief an Ami Kaemmerer vom 10. Oktober 1917, SZ-SHB/B2.4",de,10.10.1917,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1312,Letter,https://gams.uni-graz.at/o:szd.1312,https://gams.uni-graz.at/o:szd.1312/DC,"Postkarte an Ami Kaemmerer vom 9. Dezember 1917, SZ-SHB/B2.5",de,9.12.1917,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1313,Letter,https://gams.uni-graz.at/o:szd.1313,https://gams.uni-graz.at/o:szd.1313/DC,"Ansichtspostkarte an Ami Kaemmerer vom 16. Oktober 1922, SZ-SHB/B2.6",de,16.10.1922,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1314,Letter,https://gams.uni-graz.at/o:szd.1314,https://gams.uni-graz.at/o:szd.1314/DC,"Brief an Ami Kaemmerer ohne Datum, SZ-SHB/B2.7",de,,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1316,Letter,https://gams.uni-graz.at/o:szd.1316,https://gams.uni-graz.at/o:szd.1316/DC,"Deckblatt ""Copyr. Bureau Korresp. 1939"", o. D., SZ-AAP/B3.0",de,,"Zweig, Stefan",
LAS Salzburg,o:szd.1337,Letter,https://gams.uni-graz.at/o:szd.1337,https://gams.uni-graz.at/o:szd.1337/DC,"Memorandum VOLPONE, o. D., SZ-AAP/B3.28",de,,"Zweig, Stefan",
LAS Salzburg,o:szd.1338,Letter,https://gams.uni-graz.at/o:szd.1338,https://gams.uni-graz.at/o:szd.1338/DC,"Auflistung Tantiemen Volpone, o. D., SZ-AAP/B3.29",de,,"Zweig, Stefan",
LAS Salzburg,o:szd.1350,Letter,https://gams.uni-graz.at/o:szd.1350,https://gams.uni-graz.at/o:szd.1350/DC,"Postkarte an Erich Ami Kaemmerer vom 25. Januar 1938, SZ-SHB/B3.2",de,25.1.1938,"Zweig, Stefan","Kaemmerer, Ami"
LAS Salzburg,o:szd.1353,Letter,https://gams.uni-graz.at/o:szd.1353,https://gams.uni-graz.at/o:szd.1353/DC,"Brief an Erich Ami Kaemmerer ohne Datum, SZ-SHB/B3.5",de,,"Zweig, Stefan","Kaemmerer, Erich Ami"
LAS Salzburg,o:szd.1354,Letter,https://gams.uni-graz.at/o:szd.1354,https://gams.uni-graz.at/o:szd.1354/DC,"Kuvert an Franz Theodor Csokor aus dem Jahr 1908, SZ-SEF/B13",de,1908,"Zweig, Stefan","Csokor, Franz Theodor"
LAS Salzburg,o:szd.1355,Letter,https://gams.uni-graz.at/o:szd.1355,https://gams.uni-graz.at/o:szd.1355/DC,"Ansichtspostkarte an Eugenie Hirschfeld vom 29. Dezember 1908, SZ-SEF/B5.13",de,29.12.1908,"Zweig, Stefan","Hirschfeld, Eugenie"
LAS Salzburg,o:szd.1356,Letter,https://gams.uni-graz.at/o:szd.1356,https://gams.uni-graz.at/o:szd.1356/DC,"Ansichtspostkarte an Eugenie Hirschfeld vom 2. Januar 1909, SZ-SEF/B5.14",de,2.1.1909,"Zweig, Stefan","Hirschfeld, Eugenie"
LAS Salzburg,o:szd.1360,Letter,https://gams.uni-graz.at/o:szd.1360,https://gams.uni-graz.at/o:szd.1360/DC,"Ansichtspostkarte an Eugenie Hirschfeld vom 4. Juli 1913, SZ-SEF/B5.18",de,4.7.1913,"Zweig, Stefan","Hirschfeld, Eugenie"
LAS Salzburg,o:szd.1361,Letter,https://gams.uni-graz.at/o:szd.1361,https://gams.uni-graz.at/o:szd.1361/DC,"Postkarte an Karl Klammer vom 20. November 1906, SZ-SEF/B6.1",de,20.11.1906,"Zweig, Stefan","Klammer, Karl"
LAS Salzburg,o:szd.1362,Letter,https://gams.uni-graz.at/o:szd.1362,https://gams.uni-graz.at/o:szd.1362/DC,"Ansichtspostkarte an Karl Klammer vom 9. Mai 1906, SZ-SEF/B6.2",de,9.5.1906,"Zweig, Stefan","Klammer, Karl"
LAS Salzburg,o:szd.1363,Letter,https://gams.uni-graz.at/o:szd.1363,https://gams.uni-graz.at/o:szd.1363/DC,"Brief an Karl Klammer vom 1. Oktober 1906, SZ-SEF/B6.3",de,1.10.1906,"Zweig, Stefan","Klammer, Karl"
LAS Salzburg,o:szd.1364,Letter,https://gams.uni-graz.at/o:szd.1364,https://gams.uni-graz.at/o:szd.1364/DC,"Postkarte an Karl Klammer vom 30. Januar 1907, SZ-SEF/B6.4",de,30.1.1907,"Zweig, Stefan","Klammer, Karl"
LAS Salzburg,o:szd.1366,Letter,https://gams.uni-graz.at/o:szd.1366,https://gams.uni-graz.at/o:szd.1366/DC,"Brief an Karl Klammer vom 25. Juni 1919, SZ-SEF/B6.6",de,25.6.1919,"Zweig, Stefan","Klammer, Karl"
LAS Salzburg,o:szd.1367,Letter,https://gams.uni-graz.at/o:szd.1367,https://gams.uni-graz.at/o:szd.1367/DC,"Brief an Karl Klammer vom 7. Juli 1902, SZ-SEF/B6.7",de,7.7.1902,"Zweig, Stefan","Klammer, Karl"
LAS Salzburg,o:szd.1368,Letter,https://gams.uni-graz.at/o:szd.1368,https://gams.uni-graz.at/o:szd.1368/DC,"Brief an Karl Klammer aus dem Jahr 1902, SZ-SEF/B6.8",de,1902,"Zweig, Stefan","Klammer, Karl"
