Verfasser*in,Verfasser*in GND,Körperschaft Verfasser*in,Körperschaft Verfasser*in GND,Adressat*in,Adressat*in GND,Körperschaft Adressat*in,Körperschaft Adressat*in GND,Art/Umfang,Physical Description,Beilagen,Enclosures,Datierung Original,Date original,Datierung erschlossen,Date supplied/verified,Datum normalisiert,Poststempel,Entstehungsort Original,Entstehungsort erschlossen,Postanschrift (original),Sprache,Beschreibstoff,Writing Material,Schreibstoff,Writing Instrument,Schreiberhand,Maße,Standort GND,Signatur,Provenienz,Erwerbung,Acquired,Beteiligte,Beteiligte (GND),Hinweis,Note(s),Postanschrift normalisiert,Anmerkungen
"Kauffmann, Alfred",,Rechtsanwalt Dr. Alfred Kauffmann,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,"12th January, 1938","12th January, 1938",,,1938-01-12,,London,,,ENG,Briefpapier Rechtsanwalt Dr. Alfred Kauffmann,Stationery of the lawyer Dr Alfred Kauffmann,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Alfred Kauffmann,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.173,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit schwarzer Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,13. Januar 1938,13. Januar 1938,,,1938-01-13,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, roter Farbstift, schwarze Tinte","black ribbon, red crayon, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.174,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichungen mit rotem Farbstift; Korrekturen und Unterschrift mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,13. Januar 1938.,13. Januar 1938.,,,1938-01-13,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.175,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,
"Kauffmann, Alfred",,Rechtsanwalt Dr. Alfred Kauffmann,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,25. Januar 1938.,25. Januar 1938.,,,1938-01-25,,London,,,GER,Briefpapier Rechtsanwalt Dr. Alfred Kauffmann,Stationery of the lawyer Dr Alfred Kauffmann,"schwarzes Farbband, schwarze Tinte","black ribbon, black ink",Alfred Kauffmann,20x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.176,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Estoril, Hotel Atlantico",Unterschrift mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Kauffmann, Alfred",,,,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,28. Januar 1938.,28. Januar 1938.,,,1938-01-28,,Estoril,,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,20x29 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.177,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 16 Coleman Street",
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 4 Blatt","1 letter, typescript, 4 leaves",,,31. Januar 1938,31. Januar 1938,,,1938-01-31,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, schwarze Tinte, blaue Tinte","black ribbon, black ink, blue ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.178,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Korrekturen und Kürzel der Unterschrift Reichners auf jeder Seite mit schwarzer Tinte; zwei blaue Ü-Stricherl auf Blatt 1
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,25. Februar 1938,25. Februar 1938,,,1938-02-25,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.179,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,28. Februar 1938,28. Februar 1938,,,1938-02-28,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, roter Farbstift, schwarze Tinte","black ribbon, red crayon, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.180,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichung und Randstriche mit rotem Farbstift; Korrekturen und Unterschrift mit schwarzer Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 3 Blatt","1 letter, typescript, 3 leaves",,,28. Februar 1938,28. Februar 1938,,,1938-02-28,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, roter Farbstift, blaue Tinte, schwarze Tinte","black ribbon, red crayon, blue ink, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.181,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichungen mit rotem Farbstift; Kürzel mit blauem Kugelschreiber rechts oben bei Blatt 1; auf jeder Seite Unterschrift-Kürzel von  Reichner mit schwarzer Tinte; Verlagsstempel auf Blatt 1 rechts oben
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,http://d-nb.info/gnd/10119809-7,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,2. März 1938.,2. März 1938.,,,1938-03-02,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.182,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,Unterschrift von Zweig fehlt; Korrekturen mit Schreibmaschine
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,2. März 1938,2. März 1938,,,1938-03-02,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, violette Tinte, schwarze Tinte","black ribbon, purple ink, black ink","Herbert Reichner, Stefan Zweig",21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.183,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Anmerkung von Zweig mit lila Tinte; Unterschrift mit schwarzer Tinte
"Altmann, Lotte ",https://d-nb.info/gnd/116001151,,http://d-nb.info/gnd/10119809-7,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,5. März 1938.,5. März 1938.,,,1938-03-05,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.184,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,Unterschrift der Sekretärin fehlt
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",Aufstellung Freiexemplare,List of complimentary copies,7. März 1938,7. März 1938,,,1938-03-07,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, roter Farbstift, schwarze Tinte","black ribbon, red crayon, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.185,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichungen mit rotem Farbstift; Unterschrift mit schwarzer Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,7. März 1938,7. März 1938,,,1938-03-07,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, roter Farbstift, schwarze Tinte","black ribbon, red crayon, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.186,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichungen mit rotem Farbstift; Unterschrift mit schwarzer Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,7. März 1938,7. März 1938,,,1938-03-07,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, roter Farbstift, schwarze Tinte","black ribbon, red crayon, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.187,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichungen mit rotem Farbstift; Korrekturen und Unterschrift mit schwarzer Tinte
"Altmann, Lotte ",http://d-nb.info/gnd/116001151,,http://d-nb.info/gnd/10119809-7,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,9. III. 1938.,9. III. 1938.,,,1938-03-09,,,,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift","black carbon paper, pencil",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.188,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,"Ergänzung mit Bleistift von Zweig, Stefan (?) im Text"
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,10. März 1938,10. März 1938,,,1938-03-10,,Wien,,,GER,Briefpapier Herbert Reichner Verlag,Herbert Reichner Verlag stationery,"schwarzes Farbband, rosa Farbstift, schwarze Tinte","black ribbon, pink crayon, black ink",Herbert Reichner,21x28 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.189,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterstreichungen mit rosa Farbstift; Unterschrift mit schwarzer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. März 1938.,14. März 1938.,,,1938-03-14,,London,,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.190,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,
"Kauffmann, Alfred",,Rechtsanwalt Dr. Alfred Kauffmann,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",Abschrift Bescheid Board of Trade,Transcript of Board of Trade decision,14. März 1938.,14. März 1938.,,,1938-03-14,,London,,,GER; ENG,"Briefpapier Rechtsanwalt Dr. Alfred Kauffmann, Typoskriptdurchschlag","Stationery of the lawyer Dr Alfred Kauffmann, typescript carbon copy","schwarzes Farbband, schwarze Tinte ","black ribbon, black ink",Alfred Kauffmann,"20x25 cm, 21x25 cm",http://d-nb.info/gnd/1047605287,SZ-AAP/B1.191,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Rostflecken von Büroklammern links oben; Unterschrift mit schwarzer Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,22. 3. 38.,22. 3. 38.,,,1938-03-22,,Zürich,,,GER,Schreibmaschinenpapier,Typewriter paper,schwarzes Farbband,black ribbon,Herbert Reichner,,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.192,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,,Unterstreichungen mit Bleistift
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 2 Blatt","1 letter, typescript carbon copy, 2 leaves",,,24. März 1938.,24. März 1938.,,,1938-03-24,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, rote Tinte","black carbon paper, red ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.193,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, St. Peterstraße 18",Anmerkungen mit roter Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,25. März 1938.,25. März 1938.,,,1938-03-25,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.194,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, St. Peterstraße 18",Anmerkungen mit lila Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 1 Blatt","1 letter, typescript, 1 leaf",,,28. 3. 38.,28. 3. 38.,,,1938-03-28,,Zürich,,,GER,Schreibmaschinenpapier,Typewriter paper,"schwarzes Farbband, blaue Tinte","black ribbon, blue ink",Herbert Reichner,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.195,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Randstriche und Unterschrift mit blauer Tinte; ab hier kein Briefpapier mehr des Herbert Reichner Verlags
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,30. März 1938.,30. März 1938.,,,1938-03-30,,,London,,GER,Durchschlagpapier,Carbon copy paper,schwarzes Durchschlagpapier,black carbon paper,,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.196,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"Zürich, Hauptpostlagernd",
"Reichner, Herbert",http://d-nb.info/gnd/116402873,,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,9. 4. 38.,9. 4. 38.,,,1938-04-09,,Zürich,,,GER,Schreibmaschinenpapier,Typewriter paper,"schwarzes Farbband, blaue Tinte","black ribbon, blue ink",Herbert Reichner,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.197,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street","Korrekturen, Anmerkungen und Unterschrift mit blauer Tinte"
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,,,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,13. April 1938.,13. April 1938.,,,1938-04-13,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink","Stefan Zweig, Lotte Altmann",21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.198,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Wien, Aegidigasse 6","Anmerkungen und Ergänzungen mit lila Tinte; Vermerk ""Eingeschrieben"" links oben"
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,14. April 1938.,14. April 1938.,,,1938-04-14,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Lotte Altmann,21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.199,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, Hauptpostlagernd",Ergänzung mit lila Tinte
"Reichner, Herbert",http://d-nb.info/gnd/116402873,,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,21. 4. 38.,21. 4. 38.,,,1938-04-21,,Zürich,,,GER,Briefpapier Herbert Reichners,Herbert Reichner stationery,"schwarzes Farbband, blauer Farbstift, blaue Tinte","black ribbon, blue crayon, blue ink",Herbert Reichner,15x21 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.200,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Korrekturen und Unterstreichungen mit blauem Farbstift und blauer Tinte; Unterschrift mit blauer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 2 Blatt","1 letter, typescript carbon copy, 2 leaves",,,22. April 1938.,22. April 1938.,,,1938-04-22,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, Bleistift, violette Tinte","black carbon paper, pencil, purple ink","Stefan Zweig, Lotte Altmann",21x25 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.201,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, Hauptpostlagernd","Vermerk ""registered"" mit Bleistift auf Blatt 1 rechts oben; Korrekturen und Ergänzungen mit lila Tinte"
"Reichner, Herbert",http://d-nb.info/gnd/116402873,,,"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"1 Brief, Typoskript, 2 Blatt","1 letter, typescript, 2 leaves",,,25. 4. 1938,25. 4. 1938,,,1938-04-25,,Zürich,,,GER,Briefpapier Herbert Reichners,Herbert Reichner stationery,"schwarzes Farbband, blaue Tinte","black ribbon, blue ink",Herbert Reichner,15x21 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.202,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,,,,,"London, 49 Hallam Street",Unterschrift mit blauer Tinte
"Zweig, Stefan",http://d-nb.info/gnd/118637479,,,"Reichner, Herbert",http://d-nb.info/gnd/116402873,Herbert Reichner Verlag,http://d-nb.info/gnd/10119809-7,"1 Brief, Typoskriptdurchschlag, 1 Blatt","1 letter, typescript carbon copy, 1 leaf",,,27. April 1938.,27. April 1938.,,,1938-04-27,,,London,,GER,Durchschlagpapier,Carbon copy paper,"schwarzes Durchschlagpapier, violette Tinte","black carbon paper, purple ink",Lotte Altmann,21x30 cm,http://d-nb.info/gnd/1047605287,SZ-AAP/B1.203,Archiv Atrium Press,Ankauf Christie's London 2014,Acquisition from Christie's London 2014,Lotte Altmann,http://d-nb.info/gnd/116001151,,,"Zürich, Hauptpostlagernd",Korrekturen und Anmerkungen mit lila Tinte
